    0.8228935242E+02 0.0000000000E+00   -0.9660034943E+02 0.0000000000E+00    0.6348846555E+00 0.0000000000E+00   -0.5788593292E+00 0.0000000000E+00   -0.2751187094E-04 0.0000000000E+00   -0.6153304502E-01 0.0000000000E+00   -0.5724737167E+01 0.0000000000E+00   -0.2404928923E+01 0.0000000000E+00   -0.1276764870E+01 0.0000000000E+00    0.1592562675E+02 0.0000000000E+00
    0.8229257965E+02 0.0000000000E+00   -0.9662371063E+02 0.0000000000E+00    0.6345093846E+00 0.0000000000E+00   -0.5786340833E+00 0.0000000000E+00    0.4333340621E-04 0.0000000000E+00   -0.6145390868E-01 0.0000000000E+00   -0.5749507904E+01 0.0000000000E+00   -0.2390614271E+01 0.0000000000E+00   -0.1268033624E+01 0.0000000000E+00    0.1592597389E+02 0.0000000000E+00
    0.8218331146E+02 0.0000000000E+00   -0.9638185120E+02 0.0000000000E+00    0.6355463862E+00 0.0000000000E+00   -0.5755512118E+00 0.0000000000E+00    0.7348807412E-03 0.0000000000E+00   -0.6073674932E-01 0.0000000000E+00   -0.5648475647E+01 0.0000000000E+00   -0.2176309109E+01 0.0000000000E+00   -0.1320071697E+01 0.0000000000E+00    0.1584183693E+02 0.0000000000E+00
    0.8213307953E+02 0.0000000000E+00   -0.9627520752E+02 0.0000000000E+00    0.6358310580E+00 0.0000000000E+00   -0.5739792585E+00 0.0000000000E+00    0.1093576895E-02 0.0000000000E+00   -0.6036487594E-01 0.0000000000E+00   -0.5611579895E+01 0.0000000000E+00   -0.2068280220E+01 0.0000000000E+00   -0.1340795159E+01 0.0000000000E+00    0.1580223370E+02 0.0000000000E+00
    0.8232369995E+02 0.0000000000E+00   -0.9666071320E+02 0.0000000000E+00    0.6348367929E+00 0.0000000000E+00   -0.5800887942E+00 0.0000000000E+00   -0.3231507435E-03 0.0000000000E+00   -0.6185209006E-01 0.0000000000E+00   -0.5736360073E+01 0.0000000000E+00   -0.2490686655E+01 0.0000000000E+00   -0.1267061353E+01 0.0000000000E+00    0.1595407486E+02 0.0000000000E+00
    0.8246784210E+02 0.0000000000E+00   -0.9693076324E+02 0.0000000000E+00    0.6340362430E+00 0.0000000000E+00   -0.5846366882E+00 0.0000000000E+00   -0.1400628476E-02 0.0000000000E+00   -0.6303352863E-01 0.0000000000E+00   -0.5814742565E+01 0.0000000000E+00   -0.2809893131E+01 0.0000000000E+00   -0.1216871262E+01 0.0000000000E+00    0.1606741524E+02 0.0000000000E+00
    0.8222547150E+02 0.0000000000E+00   -0.9644234467E+02 0.0000000000E+00    0.6358397007E+00 0.0000000000E+00   -0.5774512887E+00 0.0000000000E+00    0.2618752769E-03 0.0000000000E+00   -0.6124171615E-01 0.0000000000E+00   -0.5642413616E+01 0.0000000000E+00   -0.2304455519E+01 0.0000000000E+00   -0.1314483166E+01 0.0000000000E+00    0.1587981892E+02 0.0000000000E+00
    0.8219213104E+02 0.0000000000E+00   -0.9639572906E+02 0.0000000000E+00    0.6355817914E+00 0.0000000000E+00   -0.5759131908E+00 0.0000000000E+00    0.6461595767E-03 0.0000000000E+00   -0.6082818657E-01 0.0000000000E+00   -0.5649397850E+01 0.0000000000E+00   -0.2200079441E+01 0.0000000000E+00   -0.1318235993E+01 0.0000000000E+00    0.1584919357E+02 0.0000000000E+00
    0.8230800629E+02 0.0000000000E+00   -0.9661783600E+02 0.0000000000E+00    0.6351773739E+00 0.0000000000E+00   -0.5798181295E+00 0.0000000000E+00   -0.2726441016E-03 0.0000000000E+00   -0.6180976704E-01 0.0000000000E+00   -0.5709103107E+01 0.0000000000E+00   -0.2472956657E+01 0.0000000000E+00   -0.1278743148E+01 0.0000000000E+00    0.1594374752E+02 0.0000000000E+00
    0.8233596039E+02 0.0000000000E+00   -0.9666904449E+02 0.0000000000E+00    0.6351096034E+00 0.0000000000E+00   -0.5807939172E+00 0.0000000000E+00   -0.5045962753E-03 0.0000000000E+00   -0.6206826866E-01 0.0000000000E+00   -0.5719394207E+01 0.0000000000E+00   -0.2543104887E+01 0.0000000000E+00   -0.1270570040E+01 0.0000000000E+00    0.1596738052E+02 0.0000000000E+00
    0.8222577667E+02 0.0000000000E+00   -0.9646052551E+02 0.0000000000E+00    0.6354855895E+00 0.0000000000E+00   -0.5770763755E+00 0.0000000000E+00    0.3720953828E-03 0.0000000000E+00   -0.6111605838E-01 0.0000000000E+00   -0.5666713715E+01 0.0000000000E+00   -0.2279987812E+01 0.0000000000E+00   -0.1306706548E+01 0.0000000000E+00    0.1587669086E+02 0.0000000000E+00
    0.8231559753E+02 0.0000000000E+00   -0.9664633179E+02 0.0000000000E+00    0.6348341703E+00 0.0000000000E+00   -0.5797681808E+00 0.0000000000E+00   -0.2453971247E-03 0.0000000000E+00   -0.6176679954E-01 0.0000000000E+00   -0.5734673977E+01 0.0000000000E+00   -0.2468085051E+01 0.0000000000E+00   -0.1269066572E+01 0.0000000000E+00    0.1594679642E+02 0.0000000000E+00
    0.8236133575E+02 0.0000000000E+00   -0.9674719238E+02 0.0000000000E+00    0.6343054771E+00 0.0000000000E+00   -0.5810077190E+00 0.0000000000E+00   -0.5265916116E-03 0.0000000000E+00   -0.6205537170E-01 0.0000000000E+00   -0.5780410767E+01 0.0000000000E+00   -0.2552482843E+01 0.0000000000E+00   -0.1246018887E+01 0.0000000000E+00    0.1598109722E+02 0.0000000000E+00
    0.8230065155E+02 0.0000000000E+00   -0.9662602997E+02 0.0000000000E+00    0.6347471476E+00 0.0000000000E+00   -0.5791541934E+00 0.0000000000E+00   -0.9338802920E-04 0.0000000000E+00   -0.6160051748E-01 0.0000000000E+00   -0.5736789703E+01 0.0000000000E+00   -0.2425351381E+01 0.0000000000E+00   -0.1270829797E+01 0.0000000000E+00    0.1593409061E+02 0.0000000000E+00
    0.8229852295E+02 0.0000000000E+00   -0.9663260651E+02 0.0000000000E+00    0.6345325708E+00 0.0000000000E+00   -0.5788779259E+00 0.0000000000E+00   -0.1708503260E-04 0.0000000000E+00   -0.6151683256E-01 0.0000000000E+00   -0.5749886513E+01 0.0000000000E+00   -0.2406874657E+01 0.0000000000E+00   -0.1266868830E+01 0.0000000000E+00    0.1593097019E+02 0.0000000000E+00
    0.8238163757E+02 0.0000000000E+00   -0.9678652954E+02 0.0000000000E+00    0.6341701150E+00 0.0000000000E+00   -0.5816491246E+00 0.0000000000E+00   -0.6781099364E-03 0.0000000000E+00   -0.6221603230E-01 0.0000000000E+00   -0.5793666840E+01 0.0000000000E+00   -0.2596348047E+01 0.0000000000E+00   -0.1238120198E+01 0.0000000000E+00    0.1599701595E+02 0.0000000000E+00
    0.8226346588E+02 0.0000000000E+00   -0.9654180145E+02 0.0000000000E+00    0.6351758242E+00 0.0000000000E+00   -0.5781775117E+00 0.0000000000E+00    0.1232444047E-03 0.0000000000E+00   -0.6137723848E-01 0.0000000000E+00   -0.5698304653E+01 0.0000000000E+00   -0.2357306719E+01 0.0000000000E+00   -0.1289876223E+01 0.0000000000E+00    0.1590615273E+02 0.0000000000E+00
    0.8230063629E+02 0.0000000000E+00   -0.9662781525E+02 0.0000000000E+00    0.6347041130E+00 0.0000000000E+00   -0.5791127682E+00 0.0000000000E+00   -0.8117019024E-04 0.0000000000E+00   -0.6158684194E-01 0.0000000000E+00   -0.5739452362E+01 0.0000000000E+00   -0.2422476053E+01 0.0000000000E+00   -0.1269971848E+01 0.0000000000E+00    0.1593370914E+02 0.0000000000E+00
    0.8228994751E+02 0.0000000000E+00   -0.9661293030E+02 0.0000000000E+00    0.6346364021E+00 0.0000000000E+00   -0.5786485076E+00 0.0000000000E+00    0.3453566387E-04 0.0000000000E+00   -0.6146398187E-01 0.0000000000E+00   -0.5740768433E+01 0.0000000000E+00   -0.2391022444E+01 0.0000000000E+00   -0.1271392107E+01 0.0000000000E+00    0.1592444611E+02 0.0000000000E+00
    0.8234401703E+02 0.0000000000E+00   -0.9672107697E+02 0.0000000000E+00    0.6342556477E+00 0.0000000000E+00   -0.5803270936E+00 0.0000000000E+00   -0.3591653367E-03 0.0000000000E+00   -0.6187305599E-01 0.0000000000E+00   -0.5779696941E+01 0.0000000000E+00   -0.2505290985E+01 0.0000000000E+00   -0.1249166727E+01 0.0000000000E+00    0.1596651173E+02 0.0000000000E+00
    0.8238506317E+02 0.0000000000E+00   -0.9680980682E+02 0.0000000000E+00    0.6337729692E+00 0.0000000000E+00   -0.5814684033E+00 0.0000000000E+00   -0.6229060236E-03 0.0000000000E+00   -0.6214144826E-01 0.0000000000E+00   -0.5820034027E+01 0.0000000000E+00   -0.2581220150E+01 0.0000000000E+00   -0.1228566766E+01 0.0000000000E+00    0.1599725056E+02 0.0000000000E+00
    0.8228723907E+02 0.0000000000E+00   -0.9660741425E+02 0.0000000000E+00    0.6346623302E+00 0.0000000000E+00   -0.5785719156E+00 0.0000000000E+00    0.5168989082E-04 0.0000000000E+00   -0.6144642830E-01 0.0000000000E+00   -0.5738452911E+01 0.0000000000E+00   -0.2385901213E+01 0.0000000000E+00   -0.1272600293E+01 0.0000000000E+00    0.1592241383E+02 0.0000000000E+00
    0.8231008911E+02 0.0000000000E+00   -0.9665750885E+02 0.0000000000E+00    0.6344075799E+00 0.0000000000E+00   -0.5791928768E+00 0.0000000000E+00   -0.8870071906E-04 0.0000000000E+00   -0.6159037724E-01 0.0000000000E+00   -0.5760945797E+01 0.0000000000E+00   -0.2428396702E+01 0.0000000000E+00   -0.1261230111E+01 0.0000000000E+00    0.1593960381E+02 0.0000000000E+00
    0.8232802582E+02 0.0000000000E+00   -0.9669181061E+02 0.0000000000E+00    0.6343200803E+00 0.0000000000E+00   -0.5797967911E+00 0.0000000000E+00   -0.2320262283E-03 0.0000000000E+00   -0.6173955277E-01 0.0000000000E+00   -0.5771519661E+01 0.0000000000E+00   -0.2469145536E+01 0.0000000000E+00   -0.1254592896E+01 0.0000000000E+00    0.1595395947E+02 0.0000000000E+00
    0.8234904480E+02 0.0000000000E+00   -0.9673439026E+02 0.0000000000E+00    0.6341444254E+00 0.0000000000E+00   -0.5804200172E+00 0.0000000000E+00   -0.3778848040E-03 0.0000000000E+00   -0.6189023703E-01 0.0000000000E+00   -0.5788059235E+01 0.0000000000E+00   -0.2511271000E+01 0.0000000000E+00   -0.1245508075E+01 0.0000000000E+00    0.1596991539E+02 0.0000000000E+00
    0.8235646820E+02 0.0000000000E+00   -0.9674988556E+02 0.0000000000E+00    0.6340808272E+00 0.0000000000E+00   -0.5806540251E+00 0.0000000000E+00   -0.4329986405E-03 0.0000000000E+00   -0.6194737926E-01 0.0000000000E+00   -0.5793935299E+01 0.0000000000E+00   -0.2527135849E+01 0.0000000000E+00   -0.1242224813E+01 0.0000000000E+00    0.1597585583E+02 0.0000000000E+00
    0.8237042999E+02 0.0000000000E+00   -0.9677413940E+02 0.0000000000E+00    0.6340300441E+00 0.0000000000E+00   -0.5811156631E+00 0.0000000000E+00   -0.5441493122E-03 0.0000000000E+00   -0.6206484139E-01 0.0000000000E+00   -0.5800359249E+01 0.0000000000E+00   -0.2558431387E+01 0.0000000000E+00   -0.1237773299E+01 0.0000000000E+00    0.1598658752E+02 0.0000000000E+00
    0.8232458496E+02 0.0000000000E+00   -0.9668639374E+02 0.0000000000E+00    0.6343189478E+00 0.0000000000E+00   -0.5796665549E+00 0.0000000000E+00   -0.2006568102E-03 0.0000000000E+00   -0.6170641258E-01 0.0000000000E+00   -0.5770792961E+01 0.0000000000E+00   -0.2460424185E+01 0.0000000000E+00   -0.1255404711E+01 0.0000000000E+00    0.1595116138E+02 0.0000000000E+00
    0.8234280396E+02 0.0000000000E+00   -0.9672486877E+02 0.0000000000E+00    0.6341447830E+00 0.0000000000E+00   -0.5802063346E+00 0.0000000000E+00   -0.3258033539E-03 0.0000000000E+00   -0.6183516234E-01 0.0000000000E+00   -0.5786540985E+01 0.0000000000E+00   -0.2496725798E+01 0.0000000000E+00   -0.1247005224E+01 0.0000000000E+00    0.1596523190E+02 0.0000000000E+00
    0.8233029938E+02 0.0000000000E+00   -0.9669786072E+02 0.0000000000E+00    0.6342626214E+00 0.0000000000E+00   -0.5798183084E+00 0.0000000000E+00   -0.2354838944E-03 0.0000000000E+00   -0.6174219400E-01 0.0000000000E+00   -0.5775640011E+01 0.0000000000E+00   -0.2470670462E+01 0.0000000000E+00   -0.1252880216E+01 0.0000000000E+00    0.1595521450E+02 0.0000000000E+00
    0.8234872437E+02 0.0000000000E+00   -0.9673514557E+02 0.0000000000E+00    0.6341159344E+00 0.0000000000E+00   -0.5803882480E+00 0.0000000000E+00   -0.3693611943E-03 0.0000000000E+00   -0.6188070029E-01 0.0000000000E+00   -0.5789659977E+01 0.0000000000E+00   -0.2509108067E+01 0.0000000000E+00   -0.1245011687E+01 0.0000000000E+00    0.1596955585E+02 0.0000000000E+00
    0.8236065674E+02 0.0000000000E+00   -0.9675941467E+02 0.0000000000E+00    0.6340146661E+00 0.0000000000E+00   -0.5807525516E+00 0.0000000000E+00   -0.4551101883E-03 0.0000000000E+00   -0.6196931005E-01 0.0000000000E+00   -0.5799103737E+01 0.0000000000E+00   -0.2533593893E+01 0.0000000000E+00   -0.1239778280E+01 0.0000000000E+00    0.1597882271E+02 0.0000000000E+00
    0.8236148834E+02 0.0000000000E+00   -0.9676032257E+02 0.0000000000E+00    0.6340186596E+00 0.0000000000E+00   -0.5807828903E+00 0.0000000000E+00   -0.4622388806E-03 0.0000000000E+00   -0.6197690591E-01 0.0000000000E+00   -0.5799018383E+01 0.0000000000E+00   -0.2535572290E+01 0.0000000000E+00   -0.1239701390E+01 0.0000000000E+00    0.1597939873E+02 0.0000000000E+00
    0.8236383820E+02 0.0000000000E+00   -0.9676470184E+02 0.0000000000E+00    0.6340160370E+00 0.0000000000E+00   -0.5808742642E+00 0.0000000000E+00   -0.4849130928E-03 0.0000000000E+00   -0.6200104579E-01 0.0000000000E+00   -0.5799766064E+01 0.0000000000E+00   -0.2541896343E+01 0.0000000000E+00   -0.1239009976E+01 0.0000000000E+00    0.1598145390E+02 0.0000000000E+00
    0.8236876678E+02 0.0000000000E+00   -0.9677529144E+02 0.0000000000E+00    0.6339522600E+00 0.0000000000E+00   -0.5809975863E+00 0.0000000000E+00   -0.5130964564E-03 0.0000000000E+00   -0.6202913821E-01 0.0000000000E+00   -0.5805020809E+01 0.0000000000E+00   -0.2549982071E+01 0.0000000000E+00   -0.1236447215E+01 0.0000000000E+00    0.1598489857E+02 0.0000000000E+00
    0.8237854004E+02 0.0000000000E+00   -0.9679585266E+02 0.0000000000E+00    0.6338550448E+00 0.0000000000E+00   -0.5812888741E+00 0.0000000000E+00   -0.5813559983E-03 0.0000000000E+00   -0.6209947541E-01 0.0000000000E+00   -0.5813482761E+01 0.0000000000E+00   -0.2569438696E+01 0.0000000000E+00   -0.1231899619E+01 0.0000000000E+00    0.1599243069E+02 0.0000000000E+00
    0.8237062073E+02 0.0000000000E+00   -0.9677986145E+02 0.0000000000E+00    0.6339338422E+00 0.0000000000E+00   -0.5810672641E+00 0.0000000000E+00   -0.5294047296E-03 0.0000000000E+00   -0.6204599887E-01 0.0000000000E+00   -0.5806691170E+01 0.0000000000E+00   -0.2554691553E+01 0.0000000000E+00   -0.1235495448E+01 0.0000000000E+00    0.1598663616E+02 0.0000000000E+00
    0.8237596893E+02 0.0000000000E+00   -0.9678971863E+02 0.0000000000E+00    0.6338899732E+00 0.0000000000E+00   -0.5812109709E+00 0.0000000000E+00   -0.5632981774E-03 0.0000000000E+00   -0.6208106875E-01 0.0000000000E+00   -0.5810594082E+01 0.0000000000E+00   -0.2564289570E+01 0.0000000000E+00   -0.1233360529E+01 0.0000000000E+00    0.1599033260E+02 0.0000000000E+00
    0.8237561035E+02 0.0000000000E+00   -0.9678994751E+02 0.0000000000E+00    0.6338716149E+00 0.0000000000E+00   -0.5811882019E+00 0.0000000000E+00   -0.5574084935E-03 0.0000000000E+00   -0.6207418069E-01 0.0000000000E+00   -0.5811663628E+01 0.0000000000E+00   -0.2562657595E+01 0.0000000000E+00   -0.1233036637E+01 0.0000000000E+00    0.1599001884E+02 0.0000000000E+00
    0.8238469696E+02 0.0000000000E+00   -0.9680796814E+02 0.0000000000E+00    0.6338003874E+00 0.0000000000E+00   -0.5814685822E+00 0.0000000000E+00   -0.6241241936E-03 0.0000000000E+00   -0.6214338541E-01 0.0000000000E+00   -0.5818249702E+01 0.0000000000E+00   -0.2581384182E+01 0.0000000000E+00   -0.1229260683E+01 0.0000000000E+00    0.1599698162E+02 0.0000000000E+00
    0.8239667511E+02 0.0000000000E+00   -0.9683209991E+02 0.0000000000E+00    0.6336901188E+00 0.0000000000E+00   -0.5818297863E+00 0.0000000000E+00   -0.7097012131E-03 0.0000000000E+00   -0.6223150343E-01 0.0000000000E+00   -0.5827775955E+01 0.0000000000E+00   -0.2605434418E+01 0.0000000000E+00   -0.1223999500E+01 0.0000000000E+00    0.1600614548E+02 0.0000000000E+00
    0.8239667511E+02 0.0000000000E+00   -0.9683209991E+02 0.0000000000E+00    0.6336901188E+00 0.0000000000E+00   -0.5818297863E+00 0.0000000000E+00   -0.7097012131E-03 0.0000000000E+00   -0.6223150343E-01 0.0000000000E+00   -0.5827775955E+01 0.0000000000E+00   -0.2605434418E+01 0.0000000000E+00   -0.1223999500E+01 0.0000000000E+00    0.1600614548E+02 0.0000000000E+00
    0.8239667511E+02 0.8113325834E+00   -0.9683209991E+02 0.1944027543E+01    0.6336901188E+00 0.7220306993E-01   -0.5818297863E+00 0.7250259072E-01   -0.7097012131E-03 0.4240765050E-01   -0.6223150343E-01 0.4262856767E-01   -0.5827775955E+01 0.1495602727E+01   -0.2605434418E+01 0.1449970365E+01   -0.1223999500E+01 0.5354081392E+00    0.1600614548E+02 0.5250282884E+00
